model,label,metric,value,seed
SMP,holdout_friesland,log_likelihood,,2
SMP,train_10provinces,SD,0.012039972925171914,3
SMP,train_10provinces,SI,0.06414178928658651,3
SMP,train_10provinces,DARD,0.29612686989899845,3
SMP,train_10provinces,DailyLoc,0.13141369361047942,3
SMP,train_10provinces,participation_jsd,0.045668306920996805,3
SMP,train_10provinces,duration_jsd,0.07403769281703486,3
SMP,train_10provinces,duration_wass,41.77516310057932,3
SMP,train_10provinces,departure_jsd,0.05865045778335413,3
SMP,train_10provinces,departure_wass,51.30552656616755,3
SMP,train_10provinces,bigram_jsd,0.2721799626886774,3
SMP,train_10provinces,log_likelihood,-1.2176143262852934,3
SMP,holdout_utrecht,SD,0.012217031809490917,3
SMP,holdout_utrecht,SI,0.06711264965930397,3
SMP,holdout_utrecht,DARD,0.30662674932533995,3
SMP,holdout_utrecht,DailyLoc,0.1292634632994836,3
SMP,holdout_utrecht,participation_jsd,0.04031355685598656,3
SMP,holdout_utrecht,duration_jsd,0.07818147189992687,3
SMP,holdout_utrecht,duration_wass,36.53562151868865,3
SMP,holdout_utrecht,departure_jsd,0.062301442249203996,3
SMP,holdout_utrecht,departure_wass,44.42983540027654,3
SMP,holdout_utrecht,bigram_jsd,0.26604320902331546,3
SMP,holdout_utrecht,log_likelihood,,3
SMP,holdout_friesland,SD,0.026845540269766377,3
SMP,holdout_friesland,SI,0.057968126384424945,3
SMP,holdout_friesland,DARD,0.3914742679028611,3
SMP,holdout_friesland,DailyLoc,0.1269618357822742,3
SMP,holdout_friesland,participation_jsd,0.049399200054748287,3
SMP,holdout_friesland,duration_jsd,0.10980168632695035,3
SMP,holdout_friesland,duration_wass,39.02196432890096,3
SMP,holdout_friesland,departure_jsd,0.0724736202970955,3
SMP,holdout_friesland,departure_wass,55.49599612036471,3
SMP,holdout_friesland,bigram_jsd,0.2939067513668311,3
SMP,holdout_friesland,log_likelihood,,3
SMP,train_10provinces,SD,0.009545499647451019,4
SMP,train_10provinces,SI,0.07159975900036841,4
SMP,train_10provinces,DARD,0.31770820359493046,4
SMP,train_10provinces,DailyLoc,0.13890831087274888,4
SMP,train_10provinces,participation_jsd,0.04859997517080876,4
SMP,train_10provinces,duration_jsd,0.07342310292077155,4
SMP,train_10provinces,duration_wass,40.02610695520204,4
SMP,train_10provinces,departure_jsd,0.06101663873937679,4
SMP,train_10provinces,departure_wass,50.425185237342994,4
SMP,train_10provinces,bigram_jsd,0.26984529067583835,4
SMP,train_10provinces,log_likelihood,-1.2176143262852934,4
SMP,holdout_utrecht,SD,0.012707469907638106,4
SMP,holdout_utrecht,SI,0.07535177730707902,4
SMP,holdout_utrecht,DARD,0.32431612873846877,4
SMP,holdout_utrecht,DailyLoc,0.13491003977937635,4
SMP,holdout_utrecht,participation_jsd,0.0426522177832102,4
SMP,holdout_utrecht,duration_jsd,0.07534695385638213,4
SMP,holdout_utrecht,duration_wass,34.85992530333191,4
SMP,holdout_utrecht,departure_jsd,0.0631413632851061,4
SMP,holdout_utrecht,departure_wass,43.66752261225807,4
SMP,holdout_utrecht,bigram_jsd,0.26563181836860617,4
SMP,holdout_utrecht,log_likelihood,,4
SMP,holdout_friesland,SD,0.024927223798910905,4
SMP,holdout_friesland,SI,0.0653757758962527,4
SMP,holdout_friesland,DARD,0.4105322629112114,4
SMP,holdout_friesland,DailyLoc,0.13693883663601933,4
SMP,holdout_friesland,participation_jsd,0.05180610535665988,4
SMP,holdout_friesland,duration_jsd,0.11475055146855755,4
SMP,holdout_friesland,duration_wass,38.893428250630386,4
SMP,holdout_friesland,departure_jsd,0.07567417585052244,4
SMP,holdout_friesland,departure_wass,54.66884922268939,4
SMP,holdout_friesland,bigram_jsd,0.2990357648048654,4
SMP,holdout_friesland,log_likelihood,,4
SMP,train_10provinces,SD,0.008712525792163112,5
SMP,train_10provinces,SI,0.0719204911957838,5
SMP,train_10provinces,DARD,0.3311402297278171,5
SMP,train_10provinces,DailyLoc,0.14843552573405974,5
SMP,train_10provinces,participation_jsd,0.04653583870925655,5
SMP,train_10provinces,duration_jsd,0.07054172640869112,5
SMP,train_10provinces,duration_wass,37.59009556326633,5
SMP,train_10provinces,departure_jsd,0.07276843816696697,5
SMP,train_10provinces,departure_wass,52.68486914289276,5
SMP,train_10provinces,bigram_jsd,0.27565935869605956,5
SMP,train_10provinces,log_likelihood,-1.2176143262852934,5
SMP,holdout_utrecht,SD,0.010974009628174488,5
SMP,holdout_utrecht,SI,0.07480802252001587,5
SMP,holdout_utrecht,DARD,0.3391486199136851,5
SMP,holdout_utrecht,DailyLoc,0.1449595332865095,5
SMP,holdout_utrecht,participation_jsd,0.0407710818021308,5
SMP,holdout_utrecht,duration_jsd,0.07443628474873058,5
SMP,holdout_utrecht,duration_wass,32.79893327829618,5
SMP,holdout_utrecht,departure_jsd,0.07483098638058965,5
SMP,holdout_utrecht,departure_wass,46.067674342252516,5
SMP,holdout_utrecht,bigram_jsd,0.2679223608344443,5
SMP,holdout_utrecht,log_likelihood,,5
SMP,holdout_friesland,SD,0.022963550929455415,5
SMP,holdout_friesland,SI,0.06606343637705331,5
SMP,holdout_friesland,DARD,0.4197578213150225,5
SMP,holdout_friesland,DailyLoc,0.14468373957972397,5
SMP,holdout_friesland,participation_jsd,0.05030699906122855,5
SMP,holdout_friesland,duration_jsd,0.10463963536325538,5
SMP,holdout_friesland,duration_wass,37.01521737245624,5
SMP,holdout_friesland,departure_jsd,0.08554774787738431,5
SMP,holdout_friesland,departure_wass,56.5946462944415,5
SMP,holdout_friesland,bigram_jsd,0.3026003884394446,5
SMP,holdout_friesland,log_likelihood,,5
SMP,train_10provinces,SD,0.008812550447672145,6
SMP,train_10provinces,SI,0.06669923374036019,6
SMP,train_10provinces,DARD,0.3239111622222017,6
SMP,train_10provinces,DailyLoc,0.1510431170745943,6
SMP,train_10provinces,participation_jsd,0.04943746009527329,6
SMP,train_10provinces,duration_jsd,0.07895220954053093,6
SMP,train_10provinces,duration_wass,42.78213290901781,6
SMP,train_10provinces,departure_jsd,0.07573115255578516,6
SMP,train_10provinces,departure_wass,60.03277232127693,6
SMP,train_10provinces,bigram_jsd,0.2805218687781439,6
SMP,train_10provinces,log_likelihood,-1.2176143262852934,6
SMP,holdout_utrecht,SD,0.012094536081898448,6
SMP,holdout_utrecht,SI,0.07059953065609068,6
SMP,holdout_utrecht,DARD,0.3300507277559995,6
SMP,holdout_utrecht,DailyLoc,0.147137984871265,6
SMP,holdout_utrecht,participation_jsd,0.043605830967107954,6
SMP,holdout_utrecht,duration_jsd,0.07854875639225474,6
SMP,holdout_utrecht,duration_wass,37.44970144158561,6
SMP,holdout_utrecht,departure_jsd,0.07763941053527543,6
SMP,holdout_utrecht,departure_wass,53.24735289718885,6
SMP,holdout_utrecht,bigram_jsd,0.273335588790653,6
SMP,holdout_utrecht,log_likelihood,,6
SMP,holdout_friesland,SD,0.024865703368233922,6
SMP,holdout_friesland,SI,0.059630689678180165,6
SMP,holdout_friesland,DARD,0.41392122236006434,6
SMP,holdout_friesland,DailyLoc,0.14570157072089265,6
SMP,holdout_friesland,participation_jsd,0.05307987041445391,6
SMP,holdout_friesland,duration_jsd,0.10497923087759121,6
SMP,holdout_friesland,duration_wass,39.81551484062628,6
SMP,holdout_friesland,departure_jsd,0.08772700737689595,6
SMP,holdout_friesland,departure_wass,64.1887766536646,6
SMP,holdout_friesland,bigram_jsd,0.30673487769634217,6
SMP,holdout_friesland,log_likelihood,,6
SMP,train_10provinces,SD,0.009765142755578217,7
SMP,train_10provinces,SI,0.05751830355843974,7
